RECORDING_SESSION_LABEL,INDEX,AVERAGE_BLINK_DURATION,AVERAGE_FIXATION_DURATION,SD_FIXATION_DURATION,AVERAGE_SACCADE_AMPLITUDE,SD_SACCADE_AMPLITUDE,BLINK_COUNT,FIXATION_COUNT,PUPIL_SIZE_MEAN,SACCADE_COUNT,VISITED_INTEREST_AREA_COUNT,Session_Name_,Trial_Index_,Trial_Recycled_,type,book_name,book,page,total_page,RT,answer,correct_answer,page_name
msd101,37,,140.67,63.88,2.37,1.95,0,15,1562.55,14,,msd101,37,False,question,flytrap,2,7,13,2434.88720995,4,-99,question-flytrap-7
msd101,38,,158.75,48.7,3.69,3.96,0,16,1487.38,15,,msd101,38,False,question,flytrap,2,8,13,3094.90120995,1,-99,question-flytrap-8
msd101,39,,196.9,179.6,3.78,3.70,0,10,1342.99,9,,msd101,39,False,question,flytrap,2,9,13,2290.86420995,2,-99,question-flytrap-9
msd101,40,,149.67,68.72,3.94,3.53,0,9,1465.36,8,,msd101,40,False,question,flytrap,2,10,13,1582.87420995,1,-99,question-flytrap-10
msd101,41,,161.55,51.26,2.89,1.85,0,11,1523.66,10,,msd101,41,False,question,flytrap,2,11,13,2003.91520995,4,-99,question-flytrap-11
msd101,42,,171.5,106.72,3.28,2.06,0,14,1522.9,14,,msd101,42,False,question,flytrap,2,12,13,2958.89320995,3,-99,question-flytrap-12
msd101,43,,236.43,188.94,2.39,2.27,0,7,1542.23,6,,msd101,43,False,question,flytrap,2,13,13,1886.37020995,2,-99,question-flytrap-13
msd101,44,29.83,187.98,74.56,3.26,4.70,6,121,1455.57,120,71,msd101,44,True,reading,genome,3,1,6,26659.6922099,1,-99,reading-genome-1
msd101,45,41.00,211.88,96.16,3.27,4.98,1,159,1303.82,158,85,msd101,45,True,reading,genome,3,2,6,38563.1322099,1,-99,reading-genome-2
msd101,46,38.75,201.6,78.72,2.99,4.70,8,151,1291.68,151,73,msd101,46,True,reading,genome,3,3,6,35606.9172099,1,-99,reading-genome-3
msd101,47,39.44,194.52,78.08,3.39,5.19,9,132,1389.26,132,70,msd101,47,True,reading,genome,3,4,6,30460.2332099,1,-99,reading-genome-4
msd101,48,41.50,187.79,86.68,3.03,4.58,12,183,1397.41,182,89,msd101,48,True,reading,genome,3,5,6,40686.1492099,1,-99,reading-genome-5
msd101,49,18.33,188.1,90.98,4.83,6.49,3,59,1425.62,58,16,msd101,49,False,reading,genome,3,6,6,13439.3742099,0,-99,reading-genome-6
msd101,50,216.30,188.65,70.82,4.38,4.44,10,75,1479.51,74,,msd101,50,False,question,genome,3,1,13,19242.8812099,1,1,question-genome-1
msd101,51,44.67,219.38,134.63,2.32,2.81,6,40,1433.97,39,,msd101,51,False,question,genome,3,2,13,10493.8032099,3,3,question-genome-2
msd101,52,31.60,189.85,87.56,3.77,4.31,5,71,1314.49,70,,msd101,52,False,question,genome,3,3,13,16260.6692099,2,2,question-genome-3
msd101,53,23.00,177.54,66.43,3.46,4.05,3,78,1369.81,77,,msd101,53,False,question,genome,3,4,13,16488.8742099,1,1,question-genome-4
msd101,54,39.07,181.13,80.06,2.97,3.42,27,194,1530.69,193,,msd101,54,False,question,genome,3,5,13,43638.3412099,2,2,question-genome-5
msd101,55,33.86,245.08,145.6,3.49,2.99,7,39,1664.59,38,,msd101,55,False,question,genome,3,6,13,11905.7832099,3,-99,question-genome-6
msd101,56,47.00,171.5,81.11,3.75,1.76,1,18,1617.82,17,,msd101,56,False,question,genome,3,7,13,3818.07620995,4,-99,question-genome-7
msd101,57,6.00,142.5,63.03,4.58,4.11,1,12,1529.61,11,,msd101,57,False,question,genome,3,8,13,2104.65020995,1,-99,question-genome-8
msd101,58,,159.0,67.1,2.96,2.03,0,8,1499.31,7,,msd101,58,False,question,genome,3,9,13,1579.50020995,2,-99,question-genome-9
msd101,59,59.33,207.71,93.3,3.43,1.91,3,14,1542.15,13,,msd101,59,False,question,genome,3,10,13,3662.10020995,2,-99,question-genome-10
msd101,60,,189.38,82.84,3.81,1.99,0,13,1504.42,12,,msd101,60,False,question,genome,3,11,13,2969.65620995,4,-99,question-genome-11
msd101,61,64.00,153.33,60.88,3.85,2.17,1,12,1490.36,11,,msd101,61,False,question,genome,3,12,13,2355.92520995,3,-99,question-genome-12
msd101,62,51.00,188.5,92.8,1.20,0.56,1,6,1523.99,5,,msd101,62,False,question,genome,3,13,13,1274.20020995,2,-99,question-genome-13
msd101,63,38.22,213.94,99.8,2.80,4.25,9,176,1450.82,175,91,msd101,63,True,reading,northpole,4,1,5,43409.9672099,1,-99,reading-northpole-1
msd101,64,42.90,205.29,90.61,2.75,4.18,10,156,1358.46,155,80,msd101,64,True,reading,northpole,4,2,5,37315.7812099,1,-99,reading-northpole-2
msd101,65,10.00,209.83,103.06,3.72,5.42,3,144,1331.45,144,76,msd101,65,True,reading,northpole,4,3,5,34800.0892099,1,-99,reading-northpole-3
msd101,66,45.40,194.55,75.55,2.78,4.63,5,174,1332.43,173,95,msd101,66,True,reading,northpole,4,4,5,39359.9152099,1,-99,reading-northpole-4
msd101,67,36.60,191.08,70.17,2.79,5.00,5,60,1447.24,59,21,msd101,67,True,reading,northpole,4,5,5,13419.0622099,-1,-99,reading-northpole-5
msd101,68,,151.25,107.52,5.64,9.05,0,4,1570.77,3,2,msd101,68,True,reading,northpole,4,4,5,736.919209947,-1,-99,reading-northpole-4
msd101,69,,133.88,44.44,5.20,4.72,0,8,1804.39,8,5,msd101,69,True,reading,northpole,4,3,5,1366.07620995,-1,-99,reading-northpole-3
msd101,70,,179.14,69.1,6.52,7.14,0,7,1695.19,6,2,msd101,70,True,reading,northpole,4,2,5,1482.81520995,-1,-99,reading-northpole-2
msd101,71,46.77,188.64,85.7,3.49,4.95,13,139,1388.05,138,78,msd101,71,True,reading,northpole,4,1,5,31609.8042099,1,-99,reading-northpole-1
msd101,72,,192.33,92.83,4.56,5.29,0,64,1355.65,63,23,msd101,72,False,reading,northpole,4,2,5,14553.9532099,0,-99,reading-northpole-2
msd101,73,379.60,190.33,79.3,3.53,3.59,5,54,1544.82,54,,msd101,73,False,question,northpole,4,1,13,14113.4742099,3,3,question-northpole-1
msd101,74,36.50,176.76,61.03,4.30,4.88,2,88,1377.19,87,,msd101,74,False,question,northpole,4,2,13,18811.3852099,3,3,question-northpole-2
msd101,75,,184.98,60.02,3.52,3.55,0,41,1376.19,41,,msd101,75,False,question,northpole,4,3,13,8913.46820995,1,1,question-northpole-3
msd101,76,34.50,179.34,74.73,3.12,3.37,2,50,1370.59,49,,msd101,76,False,question,northpole,4,4,13,10653.0262099,2,2,question-northpole-4
msd101,77,20.67,189.51,81.4,3.62,4.46,6,120,1435.03,119,,msd101,77,False,question,northpole,4,5,13,27070.8012099,4,4,question-northpole-5
msd101,78,10.00,171.7,69.52,3.99,4.21,1,20,1575.6,19,,msd101,78,False,question,northpole,4,6,13,4290.57820995,2,-99,question-northpole-6
msd101,79,19.00,193.39,104.87,3.16,1.87,1,18,1482.69,17,,msd101,79,False,question,northpole,4,7,13,4059.56520995,4,-99,question-northpole-7
msd101,80,,161.24,43.12,2.75,2.58,0,17,1430.22,16,,msd101,80,False,question,northpole,4,8,13,3153.03520995,3,-99,question-northpole-8
msd101,81,,166.1,93.4,2.49,1.70,0,10,1430.3,9,,msd101,81,False,question,northpole,4,9,13,1858.89420995,2,-99,question-northpole-9
msd101,82,,174.0,94.51,2.31,1.86,0,16,1358.56,15,,msd101,82,False,question,northpole,4,10,13,3240.18520995,2,-99,question-northpole-10
msd101,83,,163.0,73.18,2.63,1.84,0,12,1358.58,11,,msd101,83,False,question,northpole,4,11,13,2266.38020995,4,-99,question-northpole-11
msd101,84,,237.89,89.12,3.47,2.08,0,9,1452.43,8,,msd101,84,False,question,northpole,4,12,13,2373.77620995,3,-99,question-northpole-12
msd101,85,,241.25,142.7,2.37,2.35,0,4,1488.01,3,,msd101,85,False,question,northpole,4,13,13,1005.25220995,2,-99,question-northpole-13
msd102,1,82.80,226.28,127.75,3.08,4.62,5,258,2437.09,257,101,msd102,1,True,reading,flytrap,2,1,6,69358.0765699,1,-99,reading-flytrap-1
msd102,2,83.50,209.62,99.88,3.37,4.58,2,168,2340.45,167,70,msd102,2,True,reading,flytrap,2,2,6,41996.7385699,1,-99,reading-flytrap-2
msd102,3,93.20,253.89,113.46,4.22,5.29,5,76,2496.23,75,41,msd102,3,True,reading,flytrap,2,3,6,22179.6865699,1,-99,reading-flytrap-3
msd102,4,86.17,230.84,103.92,3.78,5.03,6,157,2277.57,156,67,msd102,4,True,reading,flytrap,2,4,6,42633.1445699,1,-99,reading-flytrap-4
msd102,5,220.09,179.19,117.99,3.22,4.54,11,226,2450.63,226,80,msd102,5,True,reading,flytrap,2,5,6,57144.8285699,1,-99,reading-flytrap-5
msd102,6,153.00,173.98,109.54,3.02,4.37,4,142,2500.03,142,46,msd102,6,False,reading,flytrap,2,6,6,35432.0585699,0,-99,reading-flytrap-6
msd102,7,4091.00,154.61,96.15,3.35,4.06,5,71,2697.07,71,,msd102,7,False,question,flytrap,2,1,13,36735.4705699,1,1,question-flytrap-1
msd102,8,78.00,196.29,83.46,3.50,4.40,1,69,2486.05,68,,msd102,8,False,question,flytrap,2,2,13,16255.3405699,2,3,question-flytrap-2
msd102,9,143.33,165.52,102.06,4.11,4.80,3,136,2655.8,137,,msd102,9,False,question,flytrap,2,3,13,31923.3745699,4,4,question-flytrap-3
msd102,10,94.33,201.8,94.06,3.58,4.54,3,130,2511.1,129,,msd102,10,False,question,flytrap,2,4,13,31568.2665699,2,2,question-flytrap-4
msd102,11,127.50,171.42,103.4,3.86,4.14,2,110,2527.53,109,,msd102,11,False,question,flytrap,2,5,13,25835.3745699,3,2,question-flytrap-5
msd102,12,,176.23,75.83,4.69,4.03,0,26,2402.9,26,,msd102,12,False,question,flytrap,2,6,13,5848.48556995,2,-99,question-flytrap-6
msd102,13,564.00,182.66,82.92,4.14,4.07,1,29,2415.74,28,,msd102,13,False,question,flytrap,2,7,13,8255.16556995,3,-99,question-flytrap-7
msd102,14,160.00,158.44,87.44,2.80,1.92,1,16,2178.72,16,,msd102,14,False,question,flytrap,2,8,13,3521.30456995,3,-99,question-flytrap-8
msd102,15,,162.33,105.66,3.25,2.35,0,12,2033.51,11,,msd102,15,False,question,flytrap,2,9,13,2340.41956995,2,-99,question-flytrap-9
msd102,16,,172.67,86.74,3.57,3.02,0,21,2089.8,21,,msd102,16,False,question,flytrap,2,10,13,4830.15656995,2,-99,question-flytrap-10
msd102,17,423.00,140.58,110.62,2.16,2.10,2,26,2205.04,25,,msd102,17,False,question,flytrap,2,11,13,7020.81956995,2,-99,question-flytrap-11
msd102,18,,135.86,86.23,3.51,3.93,0,22,2201.87,21,,msd102,18,False,question,flytrap,2,12,13,4948.02656995,3,-99,question-flytrap-12
msd102,19,4403.00,149.67,65.06,3.63,2.47,1,18,2451.25,18,,msd102,19,False,question,flytrap,2,13,13,8333.20256995,2,-99,question-flytrap-13
msd102,20,183.50,170.21,114.94,2.99,4.56,4,180,2770.19,180,62,msd102,20,True,reading,genome,3,1,6,42942.7285699,1,-99,reading-genome-1
msd102,21,102.67,180.07,113.74,4.25,5.80,3,164,2480.34,163,64,msd102,21,True,reading,genome,3,2,6,45888.2255699,1,-99,reading-genome-2
msd102,22,188.86,182.71,112.83,3.14,4.32,7,156,2490.36,155,61,msd102,22,True,reading,genome,3,3,6,39305.3095699,1,-99,reading-genome-3
msd102,23,146.50,186.04,103.99,4.34,4.91,4,123,2360.01,122,61,msd102,23,True,reading,genome,3,4,6,32007.5225699,1,-99,reading-genome-4
msd102,24,63.00,219.3,110.88,3.68,5.06,3,208,2116.69,207,80,msd102,24,True,reading,genome,3,5,6,53525.6525699,1,-99,reading-genome-5
msd102,25,,197.26,77.14,4.24,4.82,0,19,2227.21,18,4,msd102,25,False,reading,genome,3,6,6,4220.92356995,0,-99,reading-genome-6
msd102,26,948.33,225.09,109.71,3.43,3.61,3,75,2294.25,74,,msd102,26,False,question,genome,3,1,13,22040.2495699,1,1,question-genome-1
msd102,27,89.75,261.43,115.83,2.43,2.74,4,63,2294.87,63,,msd102,27,False,question,genome,3,2,13,18783.1215699,4,3,question-genome-2
msd102,28,46.50,209.92,88.23,3.38,3.87,2,110,2227.34,109,,msd102,28,False,question,genome,3,3,13,26466.1875699,1,2,question-genome-3
msd102,29,89.00,210.51,78.2,3.46,3.26,3,67,2160.77,66,,msd102,29,False,question,genome,3,4,13,16623.8295699,4,1,question-genome-4
msd102,30,,238.7,108.61,4.02,4.15,0,115,2162.44,114,,msd102,30,False,question,genome,3,5,13,31208.8155699,4,2,question-genome-5
msd102,31,,197.5,77.85,3.13,2.34,0,10,1932.5,9,,msd102,31,False,question,genome,3,6,13,2230.16156995,3,-99,question-genome-6
msd102,32,126.00,181.4,52.17,4.98,3.56,1,15,2046.34,14,,msd102,32,False,question,genome,3,7,13,3343.71756995,2,-99,question-genome-7
msd102,33,,170.4,66.53,4.73,2.39,0,10,1995.48,9,,msd102,33,False,question,genome,3,8,13,2039.35556995,3,-99,question-genome-8
msd102,34,,188.67,60.7,4.52,3.37,0,9,1852.14,8,,msd102,34,False,question,genome,3,9,13,1972.48956995,2,-99,question-genome-9
msd102,35,,254.0,109.42,4.24,1.99,0,7,1875.69,6,,msd102,35,False,question,genome,3,10,13,1938.98656995,3,-99,question-genome-10
msd102,36,111.00,229.12,121.85,4.52,2.41,1,16,2134.82,15,,msd102,36,False,question,genome,3,11,13,4533.39156995,2,-99,question-genome-11
msd102,37,198.00,241.25,148.11,3.71,2.16,1,12,1892.97,11,,msd102,37,False,question,genome,3,12,13,3500.87456995,3,-99,question-genome-12
msd102,38,,193.75,91.36,4.25,2.01,0,8,2096.29,7,,msd102,38,False,question,genome,3,13,13,1762.50756995,2,-99,question-genome-13
msd102,39,942.00,201.89,104.04,3.97,5.34,11,180,2563.29,180,83,msd102,39,True,reading,northpole,4,1,5,54606.3755699,1,-99,reading-northpole-1
msd102,40,75.50,195.99,87.72,3.70,5.07,2,141,2238.68,140,51,msd102,40,True,reading,northpole,4,2,5,32893.6525699,1,-99,reading-northpole-2
msd102,41,223.50,227.83,89.89,4.49,5.88,4,133,2129.04,132,60,msd102,41,True,reading,northpole,4,3,5,35966.8775699,1,-99,reading-northpole-3
msd102,42,251.88,218.81,99.01,4.30,5.28,8,139,2165.22,139,68,msd102,42,True,reading,northpole,4,4,5,37512.0135699,1,-99,reading-northpole-4
msd102,43,,218.71,84.54,3.98,4.16,0,35,2303.74,34,22,msd102,43,True,reading,northpole,4,5,5,8699.32956995,1,-99,reading-northpole-5
msd102,44,,249.6,147.24,3.28,3.98,0,5,2236.55,4,1,msd102,44,False,reading,northpole,4,5,5,1377.76956995,0,-99,reading-northpole-5
msd102,45,186.20,232.88,136.27,3.12,3.26,5,76,2321.06,76,,msd102,45,False,question,northpole,4,1,13,21307.8595699,2,3,question-northpole-1
msd102,46,58.50,226.98,90.84,4.62,4.90,2,112,2378.14,111,,msd102,46,False,question,northpole,4,2,13,29317.1415699,3,3,question-northpole-2
msd102,47,227.80,210.72,95.25,2.66,2.62,5,113,2101.81,112,,msd102,47,False,question,northpole,4,3,13,28199.2325699,3,1,question-northpole-3
msd102,48,,236.48,115.86,3.18,3.47,0,33,2138.42,33,,msd102,48,False,question,northpole,4,4,13,8704.10856995,2,2,question-northpole-4
msd102,49,139.00,243.04,97.04,3.82,4.20,1,146,2199.91,145,,msd102,49,False,question,northpole,4,5,13,40284.9005699,4,4,question-northpole-5
msd102,50,2670.00,200.31,78.31,3.64,1.90,1,13,2547.29,14,,msd102,50,False,question,northpole,4,6,13,5686.33656995,3,-99,question-northpole-6
msd102,51,142.00,168.43,71.03,2.82,2.11,1,7,2209.38,7,,msd102,51,False,question,northpole,4,7,13,1580.04656995,2,-99,question-northpole-7
msd102,52,476.50,186.41,87.56,4.40,2.82,2,17,2146.68,16,,msd102,52,False,question,northpole,4,8,13,4770.51856995,3,-99,question-northpole-8
msd102,53,,172.86,93.95,3.78,2.34,0,7,1939.89,6,,msd102,53,False,question,northpole,4,9,13,1339.26356995,2,-99,question-northpole-9
msd102,54,,195.0,65.03,3.62,2.09,0,8,1967.06,7,,msd102,54,False,question,northpole,4,10,13,1711.93356995,2,-99,question-northpole-10
msd102,55,,232.8,106.53,3.57,2.59,0,20,2053.87,19,,msd102,55,False,question,northpole,4,11,13,5205.09956995,3,-99,question-northpole-11
msd102,56,932.00,148.71,112.59,2.19,2.16,1,7,2242.6,6,,msd102,56,False,question,northpole,4,12,13,2240.43356995,3,-99,question-northpole-12
msd102,57,,160.25,132.1,2.46,0.13,0,4,2024.27,3,,msd102,57,False,question,northpole,4,13,13,659.100569947,2,-99,question-northpole-13
msd102,58,171.60,230.7,95.55,4.26,5.13,5,110,2323.37,110,71,msd102,58,True,reading,dickens,1,1,5,30981.4385699,1,-99,reading-dickens-1
msd102,59,63.67,210.18,115.57,3.96,5.54,3,152,2094.89,151,57,msd102,59,True,reading,dickens,1,2,5,38352.8835699,1,-99,reading-dickens-2
msd102,60,100.57,228.24,108.17,3.29,4.32,7,145,2116.83,144,72,msd102,60,True,reading,dickens,1,3,5,38370.7495699,1,-99,reading-dickens-3
msd102,61,81.00,233.4,105.45,4.59,4.85,2,96,2225.78,96,56,msd102,61,True,reading,dickens,1,4,5,26528.9715699,1,-99,reading-dickens-4
msd102,62,593.33,210.39,106.42,3.97,5.15,3,108,2112.89,107,60,msd102,62,False,reading,dickens,1,5,5,30140.6425699,0,-99,reading-dickens-5
msd102,63,272.00,220.24,118.8,3.71,4.75,3,89,2416.1,89,,msd102,63,False,question,dickens,1,1,13,23991.4325699,1,1,question-dickens-1
msd102,64,86.00,214.63,96.62,3.22,3.17,1,65,2173.07,65,,msd102,64,False,question,dickens,1,2,13,16168.9665699,3,3,question-dickens-2
msd102,65,66.50,208.79,82.26,3.49,4.11,4,63,2208.67,62,,msd102,65,False,question,dickens,1,3,13,15482.8775699,1,1,question-dickens-3
msd102,66,,229.29,85.76,3.21,3.12,0,41,2104.2,40,,msd102,66,False,question,dickens,1,4,13,10483.7735699,2,4,question-dickens-4
msd102,67,582.00,221.97,80.81,3.99,4.59,1,77,2033.73,76,,msd102,67,False,question,dickens,1,5,13,20005.3695699,3,3,question-dickens-5
msd102,68,83.00,233.2,71.21,5.39,2.55,1,10,2174.26,10,,msd102,68,False,question,dickens,1,6,13,2904.60056995,2,-99,question-dickens-6
msd102,69,,209.86,58.26,3.81,3.21,0,7,2317.09,6,,msd102,69,False,question,dickens,1,7,13,1592.47856995,3,-99,question-dickens-7
msd102,70,,169.33,75.89,4.33,3.86,0,9,1851.31,8,,msd102,70,False,question,dickens,1,8,13,1723.77856995,2,-99,question-dickens-8
msd102,71,,187.75,140.48,2.96,2.12,0,4,1578.81,4,,msd102,71,False,question,dickens,1,9,13,817.147569947,2,-99,question-dickens-9
msd102,72,,262.5,171.1,3.64,2.49,0,6,2065.21,5,,msd102,72,False,question,dickens,1,10,13,1680.93656995,1,-99,question-dickens-10
msd102,73,,256.43,111.38,3.55,2.46,0,7,1915.48,6,,msd102,73,False,question,dickens,1,11,13,1924.46556995,4,-99,question-dickens-11
msd102,74,,232.67,162.48,1.59,0.19,0,3,1856.15,2,,msd102,74,False,question,dickens,1,12,13,690.915569947,2,-99,question-dickens-12
msd102,75,,299.67,92.54,3.15,1.88,0,3,1738.23,2,,msd102,75,False,question,dickens,1,13,13,904.415569947,2,-99,question-dickens-13
msd103,1,108.00,217.29,90.03,5.55,5.52,2,104,2714.24,103,62,msd103,1,True,reading,genome,3,1,6,27049.5571657,1,-99,reading-genome-1
msd103,2,101.00,243.51,95.73,4.57,4.46,4,135,2443.85,134,85,msd103,2,True,reading,genome,3,2,6,38464.3271657,1,-99,reading-genome-2
msd103,3,106.75,230.91,105.29,4.76,4.48,4,101,2561.14,100,57,msd103,3,True,reading,genome,3,3,6,27753.3001657,1,-99,reading-genome-3
msd103,4,100.83,220.85,96.49,5.58,4.97,6,183,2495.72,183,83,msd103,4,True,reading,genome,3,4,6,48848.3721657,1,-99,reading-genome-4
msd103,5,109.25,216.19,84.56,5.37,5.48,4,125,2682.38,124,74,msd103,5,True,reading,genome,3,5,6,32712.5791657,1,-99,reading-genome-5
msd103,6,97.00,225.07,96.83,6.26,5.53,2,42,2880.32,41,25,msd103,6,True,reading,genome,3,6,6,11423.7031657,-1,-99,reading-genome-6
msd103,7,106.67,212.98,134.08,6.27,5.20,3,97,2695.21,97,61,msd103,7,True,reading,genome,3,5,6,25359.4561657,-1,-99,reading-genome-5
msd103,8,99.67,193.47,73.26,6.84,5.20,3,89,2696.02,88,58,msd103,8,True,reading,genome,3,4,6,21355.1911657,-1,-99,reading-genome-4
msd103,9,116.00,223.69,96.76,6.02,5.59,4,109,2591.27,108,67,msd103,9,True,reading,genome,3,3,6,29389.8011657,1,-99,reading-genome-3
msd103,10,68.00,198.29,75.19,6.45,4.73,2,55,2789.29,55,35,msd103,10,True,reading,genome,3,4,6,13508.8391657,-1,-99,reading-genome-4
msd103,11,,48.0,0.0,,,0,1,2505.62,0,1,msd103,11,False,reading,genome,3,3,6,-476355.018834,0,-99,reading-genome-3
msd103,12,874.57,206.25,73.72,5.68,3.35,7,83,3039.58,83,,msd103,12,False,question,genome,3,1,13,26831.7041657,1,1,question-genome-1
msd103,13,202.55,301.83,180.19,6.88,8.77,20,98,2887.31,98,,msd103,13,False,question,genome,3,2,13,38729.0331657,3,3,question-genome-2
msd103,14,93.00,217.66,94.21,5.59,4.04,8,135,2645.27,135,,msd103,14,False,question,genome,3,3,13,36045.5271657,2,2,question-genome-3
msd103,15,105.33,210.49,71.87,4.94,3.10,3,67,2692.47,66,,msd103,15,False,question,genome,3,4,13,16959.5681657,1,1,question-genome-4
msd103,16,161.50,207.89,92.17,5.89,5.18,12,160,2713.2,159,,msd103,16,False,question,genome,3,5,13,42034.5551657,4,2,question-genome-5
msd103,17,757.00,173.21,57.33,4.35,2.96,1,19,2741.58,18,,msd103,17,False,question,genome,3,6,13,4704.2421657,3,-99,question-genome-6
msd103,18,,160.06,68.32,5.36,3.37,0,16,2946.5,15,,msd103,18,False,question,genome,3,7,13,3127.1191657,2,-99,question-genome-7
msd103,19,112.00,181.93,74.08,5.92,3.48,1,14,2706.1,13,,msd103,19,False,question,genome,3,8,13,3294.6911657,2,-99,question-genome-8
msd103,20,123.00,192.56,200.25,3.82,3.07,1,9,2668.91,8,,msd103,20,False,question,genome,3,9,13,2141.6441657,2,-99,question-genome-9
msd103,21,122.00,176.45,83.66,5.30,3.97,1,11,2716.92,10,,msd103,21,False,question,genome,3,10,13,2457.3181657,2,-99,question-genome-10
msd103,22,142.00,201.39,85.03,5.23,3.89,2,23,2861.61,22,,msd103,22,False,question,genome,3,11,13,5801.1031657,2,-99,question-genome-11
msd103,23,,158.25,57.11,4.47,2.59,0,12,2889.49,11,,msd103,23,False,question,genome,3,12,13,2282.8551657,3,-99,question-genome-12
msd103,24,483.67,219.0,127.91,4.96,5.84,6,33,3011.18,32,,msd103,24,False,question,genome,3,13,13,11784.0791657,2,-99,question-genome-13
msd103,25,98.40,219.9,84.57,5.94,5.61,5,130,2793.19,129,76,msd103,25,True,reading,northpole,4,1,5,34644.0621657,1,-99,reading-northpole-1
msd103,26,111.20,214.04,80.68,5.00,4.99,5,114,2677.58,113,73,msd103,26,True,reading,northpole,4,2,5,29485.4791657,1,-99,reading-northpole-2
msd103,27,103.20,218.95,83.18,5.37,5.25,5,116,2648.44,115,72,msd103,27,True,reading,northpole,4,3,5,30478.0361657,1,-99,reading-northpole-3
msd103,28,87.00,203.44,85.69,6.55,5.61,2,105,2508.25,104,67,msd103,28,True,reading,northpole,4,4,5,26094.0021657,1,-99,reading-northpole-4
msd103,29,91.00,231.05,104.31,5.23,4.85,4,44,2702.91,43,24,msd103,29,True,reading,northpole,4,5,5,12425.9841657,-1,-99,reading-northpole-5
msd103,30,,183.0,86.75,6.00,2.91,0,3,2472.76,3,2,msd103,30,True,reading,northpole,4,4,5,660.405165699,-1,-99,reading-northpole-4
msd103,31,,184.2,118.79,10.45,5.37,0,5,2749.76,4,4,msd103,31,True,reading,northpole,4,3,5,1114.4551657,-1,-99,reading-northpole-3
msd103,32,,169.33,43.99,7.66,4.34,0,9,2524.28,8,8,msd103,32,True,reading,northpole,4,2,5,1861.5631657,-1,-99,reading-northpole-2
msd103,33,,160.5,102.53,14.54,0.00,0,2,2790.39,1,1,msd103,33,True,reading,northpole,4,1,5,335.009165699,-1,-99,reading-northpole-1
msd103,34,88.50,212.52,74.02,6.60,5.74,2,87,2495.77,86,63,msd103,34,True,reading,northpole,4,1,5,22552.3561657,1,-99,reading-northpole-1
msd103,35,104.50,215.61,104.88,5.88,5.23,2,72,2622.62,71,56,msd103,35,True,reading,northpole,4,2,5,18919.1551657,1,-99,reading-northpole-2
msd103,36,1149.00,217.49,110.54,6.85,6.32,2,83,2702.92,82,59,msd103,36,True,reading,northpole,4,3,5,24053.8121657,1,-99,reading-northpole-3
msd103,37,88.00,223.17,94.99,6.87,5.31,1,52,2558.71,51,44,msd103,37,True,reading,northpole,4,4,5,14045.1511657,1,-99,reading-northpole-4
msd103,38,107.00,231.53,179.96,9.04,6.39,1,19,2601.92,19,14,msd103,38,True,reading,northpole,4,5,5,5472.0511657,1,-99,reading-northpole-5
